tile,status,rows,cols,missing_path_gain_cells,height_covered_cells,seconds,error
tile_004644,ok,128,128,4015,5290,0.067,
tile_004645,ok,128,128,4245,4942,0.068,
tile_004646,ok,128,128,3922,5066,0.056,
tile_004647,ok,128,128,5073,6240,0.066,
tile_004648,ok,128,128,3694,4735,0.056,
tile_004649,ok,128,128,3701,4354,0.056,
tile_004650,ok,128,128,3535,6286,0.075,
tile_004651,ok,128,128,3360,5227,0.07,
tile_004652,ok,128,128,3860,6151,0.08,
tile_004653,ok,128,128,3365,5443,0.098,
tile_004654,ok,128,128,3797,6241,0.081,
tile_004655,ok,128,128,3882,5385,0.078,
tile_004656,ok,128,128,4145,6245,0.079,
tile_004657,ok,128,128,3821,5816,0.077,
tile_004658,ok,128,128,3607,5260,0.084,
tile_004659,ok,128,128,3303,4898,0.078,
tile_004660,ok,128,128,3925,5890,0.083,
tile_004661,ok,128,128,3864,6072,0.089,
tile_004662,ok,128,128,3666,5422,0.092,
tile_004663,ok,128,128,3745,5693,0.102,
tile_004664,ok,128,128,4076,6211,0.104,
tile_004665,ok,128,128,3946,6165,0.104,
tile_004666,ok,128,128,3680,5554,0.101,
tile_004667,ok,128,128,4508,6731,0.105,
tile_004668,ok,128,128,3652,5344,0.112,
tile_004669,ok,128,128,3642,5561,0.099,
tile_004670,ok,128,128,3227,4995,0.094,
tile_004671,ok,128,128,4850,6666,0.09,
tile_004672,ok,128,128,5001,6222,0.087,
tile_004673,ok,128,128,3631,4750,0.085,
tile_004674,ok,128,128,4534,5673,0.083,
tile_004675,ok,128,128,4240,5593,0.083,
tile_004676,ok,128,128,5862,7623,0.074,
tile_004677,ok,128,128,4258,5710,0.079,
tile_004678,ok,128,128,5765,7015,0.077,
tile_004679,ok,128,128,3928,4878,0.06,
tile_004680,ok,128,128,3546,4234,0.05,
tile_004681,ok,128,128,5125,6427,0.061,
tile_004682,ok,128,128,6146,7364,0.062,
tile_004683,ok,128,128,3558,4343,0.055,
tile_004684,ok,128,128,4129,5326,0.063,
tile_004685,ok,128,128,3431,5674,0.093,
tile_004686,ok,128,128,5218,8827,0.102,
tile_004687,ok,128,128,3335,5743,0.082,
tile_004688,ok,128,128,3336,6019,0.083,
tile_004689,ok,128,128,4542,7723,0.095,
tile_004690,ok,128,128,4294,5849,0.086,
tile_004691,ok,128,128,3411,5204,0.056,
tile_004692,ok,128,128,3583,5769,0.07,
tile_004693,ok,128,128,3697,5820,0.084,
tile_004694,ok,128,128,3321,4561,0.069,
tile_004695,ok,128,128,3895,5341,0.06,
tile_004696,ok,128,128,3290,4923,0.062,
tile_004697,ok,128,128,3942,5872,0.088,
tile_004698,ok,128,128,3503,5119,0.074,
tile_004699,ok,128,128,3294,4722,0.065,
tile_004700,ok,128,128,3334,5278,0.069,
tile_004701,ok,128,128,4935,7736,0.11,
tile_004702,ok,128,128,4257,6396,0.101,
tile_004703,ok,128,128,4364,6603,0.092,
tile_004704,ok,128,128,3448,3956,0.051,
tile_004705,ok,128,128,5427,6511,0.057,
tile_004706,ok,128,128,6481,7347,0.076,
tile_004707,ok,128,128,4678,6218,0.091,
tile_004708,ok,128,128,4437,6046,0.064,
tile_004709,ok,128,128,4066,5069,0.059,
tile_004710,ok,128,128,5187,6408,0.068,
tile_004711,ok,128,128,5800,7391,0.069,
tile_004712,ok,128,128,4098,4936,0.065,
tile_004713,ok,128,128,4788,5851,0.075,
tile_004714,ok,128,128,4150,5450,0.063,
tile_004715,ok,128,128,4197,5138,0.059,
tile_004716,ok,128,128,5615,6905,0.059,
tile_004717,ok,128,128,4885,6398,0.067,
tile_004718,ok,128,128,3377,4658,0.061,
tile_004719,ok,128,128,3294,5067,0.073,
tile_004720,ok,128,128,4305,6649,0.085,
tile_004721,ok,128,128,3647,6103,0.07,
tile_004722,ok,128,128,4564,7546,0.088,
tile_004723,ok,128,128,3950,6592,0.076,
tile_004724,ok,128,128,3318,5556,0.079,
tile_004725,ok,128,128,4218,6639,0.069,
tile_004726,ok,128,128,3715,5013,0.067,
tile_004727,ok,128,128,3967,5577,0.07,
tile_004728,ok,128,128,3251,4859,0.071,
tile_004729,ok,128,128,3384,4785,0.07,
tile_004730,ok,128,128,4743,6133,0.069,
tile_004731,ok,128,128,3591,4938,0.07,
tile_004732,ok,128,128,3829,5431,0.07,
tile_004733,ok,128,128,3510,4866,0.072,
tile_004734,ok,128,128,3319,5103,0.073,
tile_004735,ok,128,128,3646,5309,0.076,
tile_004736,ok,128,128,4095,5931,0.074,
tile_004737,ok,128,128,3640,5194,0.082,
tile_004738,ok,128,128,3395,5353,0.085,
tile_004739,ok,128,128,3441,5229,0.077,
tile_004740,ok,128,128,3412,4568,0.071,
tile_004741,ok,128,128,4480,7033,0.103,
tile_004742,ok,128,128,3561,5200,0.081,
tile_004743,ok,128,128,3282,5045,0.075,
tile_004744,ok,128,128,4709,5862,0.07,
tile_004745,ok,128,128,4572,5625,0.065,
tile_004746,ok,128,128,3807,4743,0.065,
tile_004747,ok,128,128,5050,6347,0.084,
tile_004748,ok,128,128,5393,6877,0.083,
tile_004749,ok,128,128,4156,5130,0.083,
tile_004750,ok,128,128,7376,8875,0.084,
tile_004751,ok,128,128,4258,5414,0.079,
tile_004752,ok,128,128,5402,6978,0.107,
tile_004753,ok,128,128,6228,7926,0.076,
tile_004754,ok,128,128,3423,4202,0.061,
tile_004755,ok,128,128,4878,5964,0.058,
tile_004756,ok,128,128,5618,7182,0.07,
tile_004757,ok,128,128,3643,4686,0.064,
tile_004758,ok,128,128,4141,5251,0.063,
tile_004759,ok,128,128,4210,5533,0.066,
tile_004760,ok,128,128,5698,7495,0.062,
tile_004761,ok,128,128,4829,6056,0.055,
tile_004762,ok,128,128,3800,5679,0.073,
tile_004763,ok,128,128,3998,5990,0.094,
tile_004764,ok,128,128,4078,6806,0.084,
tile_004765,ok,128,128,3644,6062,0.096,
tile_004766,ok,128,128,3876,6185,0.08,
tile_004767,ok,128,128,4483,6776,0.067,
tile_004768,ok,128,128,3572,4898,0.076,
tile_004769,ok,128,128,3568,5604,0.06,
tile_004770,ok,128,128,3537,4957,0.055,
tile_004771,ok,128,128,3880,5480,0.06,
tile_004772,ok,128,128,3936,5610,0.077,
tile_004773,ok,128,128,5030,7816,0.083,
tile_004774,ok,128,128,4642,7196,0.071,
tile_004775,ok,128,128,4145,6157,0.078,
tile_004776,ok,128,128,3531,5098,0.067,
tile_004777,ok,128,128,4231,6536,0.077,
tile_004778,ok,128,128,4517,6720,0.079,
tile_004779,ok,128,128,3508,5586,0.061,
tile_004780,ok,128,128,4232,6772,0.087,
tile_004781,ok,128,128,3439,5374,0.057,
tile_004782,ok,128,128,4726,7063,0.059,
tile_004783,ok,128,128,3587,5663,0.077,
tile_004784,ok,128,128,3789,5301,0.069,
tile_004785,ok,128,128,4135,5303,0.065,
tile_004786,ok,128,128,5631,6837,0.063,
tile_004787,ok,128,128,3965,5182,0.069,
tile_004788,ok,128,128,6524,8056,0.093,
tile_004789,ok,128,128,3683,4793,0.077,
tile_004790,ok,128,128,4466,6748,0.089,
tile_004791,ok,128,128,3261,4650,0.071,
tile_004792,ok,128,128,4938,6517,0.078,
tile_004793,ok,128,128,5194,6678,0.072,
tile_004794,ok,128,128,5996,7686,0.066,
tile_004795,ok,128,128,3889,6244,0.083,
tile_004796,ok,128,128,3897,6634,0.079,
tile_004797,ok,128,128,5394,7605,0.069,
tile_004798,ok,128,128,3926,6234,0.066,
tile_004799,ok,128,128,4389,6662,0.071,
tile_004800,ok,128,128,3870,5882,0.077,
tile_004801,ok,128,128,3986,5603,0.072,
tile_004802,ok,128,128,3664,5487,0.082,
tile_004803,ok,128,128,3902,6244,0.098,
tile_004804,ok,128,128,3503,4844,0.073,
tile_004805,ok,128,128,4612,6291,0.071,
tile_004806,ok,128,128,3349,5277,0.082,
tile_004807,ok,128,128,4076,5779,0.073,
tile_004808,ok,128,128,3293,5046,0.071,
tile_004809,ok,128,128,3333,4945,0.069,
tile_004810,ok,128,128,3515,5399,0.077,
tile_004811,ok,128,128,3841,5942,0.071,
tile_004812,ok,128,128,3759,6016,0.082,
tile_004813,ok,128,128,5538,8550,0.087,
tile_004814,ok,128,128,4247,6668,0.083,
tile_004815,ok,128,128,4137,6476,0.087,
tile_004816,ok,128,128,3607,5397,0.075,
tile_004817,ok,128,128,3274,4872,0.081,
tile_004818,ok,128,128,4134,5170,0.066,
tile_004819,ok,128,128,4930,6332,0.08,
tile_004820,ok,128,128,6054,7628,0.085,
tile_004821,ok,128,128,7403,8902,0.088,
tile_004822,ok,128,128,4011,5382,0.11,
tile_004823,ok,128,128,4342,6377,0.086,
tile_004824,ok,128,128,3985,5046,0.064,
tile_004825,ok,128,128,3430,4503,0.067,
tile_004826,ok,128,128,3911,5551,0.079,
tile_004827,ok,128,128,3535,5601,0.078,
tile_004828,ok,128,128,4389,6739,0.086,
tile_004829,ok,128,128,4089,6147,0.082,
tile_004830,ok,128,128,3513,5375,0.08,
tile_004831,ok,128,128,4220,6081,0.075,
tile_004832,ok,128,128,3502,6060,0.089,
tile_004833,ok,128,128,3309,4803,0.096,
tile_004834,ok,128,128,4184,6589,0.086,
tile_004835,ok,128,128,3818,5937,0.074,
tile_004836,ok,128,128,4703,7629,0.08,
tile_004837,ok,128,128,3642,5288,0.071,
tile_004838,ok,128,128,3540,5460,0.068,
tile_004839,ok,128,128,4797,7423,0.08,
tile_004840,ok,128,128,3426,5134,0.064,
tile_004841,ok,128,128,5331,6813,0.069,
tile_004842,ok,128,128,4280,5563,0.068,
tile_004843,ok,128,128,3685,4832,0.081,
tile_004844,ok,128,128,4225,5267,0.061,
tile_004845,ok,128,128,3376,4437,0.063,
tile_004846,ok,128,128,4768,5826,0.07,
tile_004847,ok,128,128,3470,4267,0.065,
tile_004848,ok,128,128,3864,5744,0.09,
tile_004849,ok,128,128,4530,6390,0.081,
tile_004850,ok,128,128,4077,5251,0.065,
tile_004851,ok,128,128,3382,4411,0.064,
tile_004852,ok,128,128,4786,6740,0.074,
tile_004853,ok,128,128,3664,5504,0.077,
tile_004854,ok,128,128,3554,5673,0.071,
tile_004855,ok,128,128,3384,5319,0.072,
tile_004856,ok,128,128,5355,6660,0.056,
tile_004857,ok,128,128,3533,5716,0.08,
tile_004858,ok,128,128,3705,4453,0.051,
tile_004859,ok,128,128,8274,9033,0.065,
tile_004860,ok,128,128,3454,3813,0.053,
tile_004861,ok,128,128,3800,5691,0.076,
tile_004862,ok,128,128,3784,5727,0.066,
tile_004863,ok,128,128,3960,5837,0.063,
tile_004864,ok,128,128,4196,6683,0.064,
tile_004865,ok,128,128,4128,6779,0.063,
tile_004866,ok,128,128,3353,5030,0.068,
tile_004867,ok,128,128,3936,5384,0.056,
tile_004868,ok,128,128,3464,5186,0.061,
tile_004869,ok,128,128,4632,6563,0.078,
tile_004870,ok,128,128,4188,5893,0.062,
tile_004871,ok,128,128,4752,7772,0.072,
tile_004872,ok,128,128,4279,6751,0.061,
tile_004873,ok,128,128,3800,5181,0.069,
tile_004874,ok,128,128,5724,6591,0.078,
tile_004875,ok,128,128,3995,5603,0.081,
tile_004876,ok,128,128,3580,5602,0.073,
tile_004877,ok,128,128,3745,5660,0.073,
tile_004878,ok,128,128,5453,6620,0.079,
tile_004879,ok,128,128,3460,4208,0.081,
tile_004880,ok,128,128,4066,6225,0.096,
tile_004881,ok,128,128,3943,5517,0.112,
tile_004882,ok,128,128,3554,5908,0.123,
tile_004883,ok,128,128,5035,8346,0.137,
tile_004884,ok,128,128,4120,5894,0.089,
tile_004885,ok,128,128,4255,5377,0.084,
tile_004886,ok,128,128,3878,5436,0.081,
tile_004887,ok,128,128,3756,5295,0.085,
tile_004888,ok,128,128,3997,5201,0.083,
tile_004889,ok,128,128,5818,6776,0.075,
tile_004890,ok,128,128,5905,6677,0.063,
tile_004891,ok,128,128,3575,4447,0.094,
tile_004892,ok,128,128,3732,6057,0.116,
tile_004893,ok,128,128,3316,5580,0.105,
tile_004894,ok,128,128,3690,5759,0.097,
tile_004895,ok,128,128,3587,5844,0.1,
tile_004896,ok,128,128,3473,5153,0.089,
tile_004897,ok,128,128,4528,6707,0.109,
tile_004898,ok,128,128,3747,5895,0.098,
tile_004899,ok,128,128,4300,6453,0.097,
tile_004900,ok,128,128,3655,5317,0.091,
tile_004901,ok,128,128,4549,6782,0.094,
tile_004902,ok,128,128,4829,7395,0.102,
tile_004903,ok,128,128,5252,8132,0.106,
tile_004904,ok,128,128,3755,5735,0.102,
tile_004905,ok,128,128,3924,4789,0.081,
tile_004906,ok,128,128,3400,5420,0.093,
tile_004907,ok,128,128,3506,5236,0.103,
tile_004908,ok,128,128,3429,5327,0.122,
tile_004909,ok,128,128,5082,6577,0.118,
tile_004910,ok,128,128,4349,5992,0.11,
tile_004911,ok,128,128,5388,6835,0.107,
tile_004912,ok,128,128,4618,6794,0.124,
tile_004913,ok,128,128,3440,5189,0.114,
tile_004914,ok,128,128,4875,7685,0.122,
tile_004915,ok,128,128,3817,6492,0.108,
tile_004916,ok,128,128,3683,5922,0.094,
tile_004917,ok,128,128,4263,6520,0.094,
tile_004918,ok,128,128,3915,6676,0.097,
tile_004919,ok,128,128,3427,5439,0.089,
tile_004920,ok,128,128,3673,5225,0.072,
tile_004921,ok,128,128,3441,5572,0.081,
tile_004922,ok,128,128,4112,7043,0.083,
tile_004923,ok,128,128,3498,5733,0.083,
tile_004924,ok,128,128,3924,5838,0.062,
tile_004925,ok,128,128,4057,6132,0.076,
tile_004926,ok,128,128,3432,5162,0.064,
tile_004927,ok,128,128,4468,6533,0.072,
tile_004928,ok,128,128,3706,5308,0.075,
tile_004929,ok,128,128,4480,6860,0.076,
tile_004930,ok,128,128,3942,5977,0.078,
tile_004931,ok,128,128,4941,7700,0.075,
tile_004932,ok,128,128,4918,7838,0.08,
tile_004933,ok,128,128,3618,5388,0.064,
tile_004934,ok,128,128,4499,7025,0.086,
tile_004935,ok,128,128,3843,6063,0.078,
tile_004936,ok,128,128,3375,5324,0.061,
tile_004937,ok,128,128,3323,5206,0.07,
tile_004938,ok,128,128,3303,5189,0.078,
tile_004939,ok,128,128,3422,5334,0.077,
tile_004940,ok,128,128,4360,6005,0.097,
tile_004941,ok,128,128,3604,5509,0.11,
tile_004942,ok,128,128,6800,8833,0.106,
tile_004943,ok,128,128,5007,6625,0.099,
tile_004944,ok,128,128,3644,5158,0.104,
tile_004945,ok,128,128,4992,6469,0.09,
tile_004946,ok,128,128,4078,6850,0.12,
tile_004947,ok,128,128,5103,6551,0.089,
tile_004948,ok,128,128,3942,4944,0.091,
tile_004949,ok,128,128,3937,5729,0.087,
tile_004950,ok,128,128,4053,6339,0.112,
tile_004951,ok,128,128,5502,8754,0.143,
tile_004952,ok,128,128,3866,5582,0.089,
tile_004953,ok,128,128,3281,4650,0.086,
tile_004954,ok,128,128,3747,5521,0.082,
tile_004955,ok,128,128,3308,5082,0.089,
tile_004956,ok,128,128,3314,5314,0.082,
tile_004957,ok,128,128,4635,7033,0.089,
tile_004958,ok,128,128,3745,5488,0.088,
tile_004959,ok,128,128,4389,6736,0.093,
tile_004960,ok,128,128,4475,6830,0.09,
tile_004961,ok,128,128,4399,6687,0.093,
tile_004962,ok,128,128,3642,5711,0.091,
tile_004963,ok,128,128,4515,6562,0.087,
tile_004964,ok,128,128,4037,6014,0.092,
tile_004965,ok,128,128,4177,6539,0.092,
tile_004966,ok,128,128,4114,6253,0.095,
tile_004967,ok,128,128,4825,7483,0.088,
tile_004968,ok,128,128,4756,7177,0.084,
tile_004969,ok,128,128,4035,6201,0.087,
tile_004970,ok,128,128,4951,7496,0.097,
tile_004971,ok,128,128,4538,7051,0.089,
tile_004972,ok,128,128,3966,6324,0.085,
tile_004973,ok,128,128,4899,6973,0.099,
tile_004974,ok,128,128,4692,6960,0.083,
tile_004975,ok,128,128,3909,5922,0.095,
tile_004976,ok,128,128,5207,6502,0.08,
tile_004977,ok,128,128,5476,7601,0.093,
tile_004978,ok,128,128,3256,4929,0.09,
tile_004979,ok,128,128,3772,6105,0.095,
tile_004980,ok,128,128,3721,5904,0.093,
tile_004981,ok,128,128,3727,5427,0.073,
tile_004982,ok,128,128,3352,4588,0.067,
tile_004983,ok,128,128,4211,6435,0.106,
tile_004984,ok,128,128,4102,6166,0.084,
tile_004985,ok,128,128,4056,6310,0.081,
tile_004986,ok,128,128,3614,5893,0.109,
tile_004987,ok,128,128,4377,6654,0.079,
tile_004988,ok,128,128,4880,7085,0.105,
tile_004989,ok,128,128,4017,5587,0.078,
tile_004990,ok,128,128,3606,4765,0.065,
tile_004991,ok,128,128,3738,5321,0.065,
tile_004992,ok,128,128,4103,5842,0.074,
tile_004993,ok,128,128,4616,6968,0.08,
tile_004994,ok,128,128,4298,6870,0.079,
tile_004995,ok,128,128,4261,6186,0.076,
tile_004996,ok,128,128,3528,6048,0.095,
tile_004997,ok,128,128,3948,6446,0.087,
tile_004998,ok,128,128,3996,6612,0.113,
tile_004999,ok,128,128,4026,6373,0.106,
tile_005000,ok,128,128,4111,6559,0.101,
tile_005001,ok,128,128,4551,6504,0.069,
tile_005002,ok,128,128,4103,6062,0.089,
tile_005003,ok,128,128,5056,7770,0.073,
tile_005004,ok,128,128,5481,8193,0.092,
tile_005005,ok,128,128,4246,6323,0.083,
tile_005006,ok,128,128,3923,5582,0.1,
tile_005007,ok,128,128,3983,6443,0.083,
tile_005008,ok,128,128,4361,6624,0.091,
tile_005009,ok,128,128,3748,5681,0.088,
tile_005010,ok,128,128,4402,6597,0.073,
tile_005011,ok,128,128,4417,6183,0.074,
tile_005012,ok,128,128,3596,5269,0.065,
tile_005013,ok,128,128,4281,6648,0.083,
tile_005014,ok,128,128,4116,6094,0.079,
tile_005015,ok,128,128,5156,7565,0.085,
tile_005016,ok,128,128,4666,6753,0.073,
tile_005017,ok,128,128,4416,6516,0.073,
tile_005018,ok,128,128,3967,5828,0.076,
tile_005019,ok,128,128,4293,6311,0.081,
tile_005020,ok,128,128,3684,5400,0.075,
tile_005021,ok,128,128,4095,7053,0.119,
tile_005022,ok,128,128,4137,6886,0.106,
tile_005023,ok,128,128,4043,6325,0.086,
tile_005024,ok,128,128,4310,6781,0.107,
tile_005025,ok,128,128,5486,8932,0.106,
tile_005026,ok,128,128,5099,8168,0.12,
tile_005027,ok,128,128,4600,7101,0.101,
tile_005028,ok,128,128,3594,5424,0.078,
tile_005029,ok,128,128,4184,6458,0.085,
tile_005030,ok,128,128,4271,6313,0.081,
tile_005031,ok,128,128,3579,5504,0.079,
tile_005032,ok,128,128,3600,5573,0.081,
tile_005033,ok,128,128,3605,5123,0.073,
tile_005034,ok,128,128,3744,5369,0.084,
tile_005035,ok,128,128,3446,5011,0.071,
tile_005036,ok,128,128,3445,5276,0.077,
tile_005037,ok,128,128,3873,5988,0.076,
tile_005038,ok,128,128,3650,4630,0.073,
tile_005039,ok,128,128,4989,6036,0.082,
tile_005040,ok,128,128,4402,5349,0.083,
tile_005041,ok,128,128,4517,5709,0.087,
tile_005042,ok,128,128,4479,7400,0.157,
tile_005043,ok,128,128,3388,4959,0.082,
tile_005044,ok,128,128,3627,5577,0.089,
tile_005045,ok,128,128,4573,7055,0.088,
tile_005046,ok,128,128,4161,6476,0.1,
tile_005047,ok,128,128,3291,4831,0.09,
tile_005048,ok,128,128,3404,5215,0.088,
tile_005049,ok,128,128,5737,8463,0.107,
tile_005050,ok,128,128,5493,8133,0.094,
tile_005051,ok,128,128,3792,5502,0.1,
tile_005052,ok,128,128,4763,7131,0.109,
tile_005053,ok,128,128,4989,7645,0.131,
tile_005054,ok,128,128,3425,5643,0.093,
tile_005055,ok,128,128,3957,6696,0.101,
tile_005056,ok,128,128,3939,6671,0.095,
tile_005057,ok,128,128,4473,7116,0.091,
tile_005058,ok,128,128,5715,9121,0.113,
tile_005059,ok,128,128,3944,5983,0.079,
tile_005060,ok,128,128,4260,6527,0.084,
tile_005061,ok,128,128,4203,6209,0.07,
tile_005062,ok,128,128,4516,7256,0.103,
tile_005063,ok,128,128,4421,6427,0.09,
tile_005064,ok,128,128,4572,7014,0.087,
tile_005065,ok,128,128,4200,6246,0.071,
tile_005066,ok,128,128,4313,6390,0.083,
tile_005067,ok,128,128,4746,7117,0.075,
tile_005068,ok,128,128,3392,4998,0.066,
tile_005069,ok,128,128,3876,5941,0.06,
tile_005070,ok,128,128,3383,5210,0.075,
tile_005071,ok,128,128,5995,6782,0.053,
tile_005072,ok,128,128,4612,5747,0.085,
tile_005073,ok,128,128,6981,8579,0.083,
tile_005074,ok,128,128,4889,6195,0.064,
tile_005075,ok,128,128,5809,7201,0.071,
tile_005076,ok,128,128,3305,5151,0.083,
tile_005077,ok,128,128,3347,4963,0.067,
tile_005078,ok,128,128,3551,4412,0.05,
tile_005079,ok,128,128,3714,4793,0.06,
tile_005080,ok,128,128,3525,4738,0.056,
tile_005081,ok,128,128,3365,5142,0.072,
tile_005082,ok,128,128,3395,5216,0.073,
tile_005083,ok,128,128,4032,5119,0.072,
tile_005084,ok,128,128,4123,5953,0.06,
tile_005085,ok,128,128,3903,5802,0.081,
tile_005086,ok,128,128,3517,5284,0.073,
tile_005087,ok,128,128,4464,6319,0.07,
tile_005088,ok,128,128,3217,4567,0.053,
tile_005089,ok,128,128,3770,5558,0.062,
tile_005090,ok,128,128,4574,7097,0.088,
tile_005091,ok,128,128,4617,7144,0.064,
tile_005092,ok,128,128,3567,5560,0.068,
tile_005093,ok,128,128,4573,6755,0.061,
tile_005094,ok,128,128,4221,7075,0.075,
tile_005095,ok,128,128,5243,8712,0.086,
tile_005096,ok,128,128,3848,6091,0.078,
tile_005097,ok,128,128,5305,8604,0.087,
tile_005098,ok,128,128,5075,8030,0.089,
tile_005099,ok,128,128,4656,7674,0.114,
tile_005100,ok,128,128,4508,7059,0.071,
tile_005101,ok,128,128,4886,7988,0.086,
tile_005102,ok,128,128,4604,7281,0.09,
tile_005103,ok,128,128,4154,6148,0.1,
tile_005104,ok,128,128,4601,6896,0.085,
tile_005105,ok,128,128,3486,5247,0.061,
tile_005106,ok,128,128,6258,7374,0.053,
tile_005107,ok,128,128,4513,5160,0.061,
tile_005108,ok,128,128,4230,5418,0.058,
tile_005109,ok,128,128,5346,6589,0.123,
tile_005110,ok,128,128,5797,7524,0.117,
tile_005111,ok,128,128,5749,6994,0.119,
tile_005112,ok,128,128,4281,5800,0.122,
tile_005113,ok,128,128,4830,6881,0.126,
tile_005114,ok,128,128,3485,5116,0.127,
tile_005115,ok,128,128,4780,7119,0.13,
tile_005116,ok,128,128,4908,7478,0.149,
tile_005117,ok,128,128,3341,5187,0.12,
tile_005118,ok,128,128,3813,5943,0.129,
tile_005119,ok,128,128,3939,5486,0.126,
tile_005120,ok,128,128,3417,4750,0.135,
tile_005121,ok,128,128,3655,5037,0.07,
tile_005122,ok,128,128,3367,4440,0.065,
tile_005123,ok,128,128,3425,5285,0.061,
tile_005124,ok,128,128,3830,5843,0.067,
tile_005125,ok,128,128,4620,7126,0.088,
tile_005126,ok,128,128,4197,7001,0.095,
tile_005127,ok,128,128,4776,7853,0.079,
tile_005128,ok,128,128,4724,6955,0.08,
tile_005129,ok,128,128,3709,5374,0.07,
tile_005130,ok,128,128,4761,7577,0.082,
tile_005131,ok,128,128,4425,7085,0.079,
tile_005132,ok,128,128,4706,7189,0.07,
tile_005133,ok,128,128,4310,6945,0.074,
tile_005134,ok,128,128,3284,5291,0.083,
tile_005135,ok,128,128,4951,8437,0.121,
tile_005136,ok,128,128,5250,9041,0.115,
tile_005137,ok,128,128,6322,10662,0.152,
tile_005138,ok,128,128,3685,5672,0.062,
tile_005139,ok,128,128,5109,8110,0.074,
tile_005140,ok,128,128,3312,4315,0.064,
tile_005141,ok,128,128,3536,5794,0.075,
tile_005142,ok,128,128,3680,4623,0.053,
tile_005143,ok,128,128,3824,4661,0.054,
tile_005144,ok,128,128,4325,5942,0.086,
tile_005145,ok,128,128,4983,6450,0.076,
tile_005146,ok,128,128,4506,6079,0.086,
tile_005147,ok,128,128,5794,7289,0.063,
tile_005148,ok,128,128,6196,7868,0.068,
tile_005149,ok,128,128,5583,6942,0.068,
tile_005150,ok,128,128,5063,6297,0.066,
tile_005151,ok,128,128,5049,6175,0.062,
tile_005152,ok,128,128,3761,5916,0.06,
tile_005153,ok,128,128,3323,4522,0.064,
tile_005154,ok,128,128,4557,7086,0.085,
tile_005155,ok,128,128,4386,5933,0.07,
tile_005156,ok,128,128,3767,5089,0.069,
tile_005157,ok,128,128,3872,5049,0.077,
tile_005158,ok,128,128,4914,6814,0.064,
tile_005159,ok,128,128,3675,5445,0.079,
tile_005160,ok,128,128,3935,5550,0.06,
tile_005161,ok,128,128,4185,6134,0.07,
tile_005162,ok,128,128,3640,5194,0.057,
tile_005163,ok,128,128,3811,5557,0.08,
tile_005164,ok,128,128,3508,5093,0.063,
tile_005165,ok,128,128,4489,7093,0.08,
tile_005166,ok,128,128,3953,6250,0.079,
tile_005167,ok,128,128,5020,7805,0.074,
tile_005168,ok,128,128,4112,6223,0.087,
tile_005169,ok,128,128,4864,7054,0.077,
tile_005170,ok,128,128,5438,8648,0.094,
tile_005171,ok,128,128,3742,5404,0.082,
tile_005172,ok,128,128,4062,6156,0.073,
tile_005173,ok,128,128,3680,5996,0.076,
tile_005174,ok,128,128,4346,6774,0.139,
tile_005175,ok,128,128,6941,10492,0.148,
tile_005176,ok,128,128,4942,7565,0.072,
tile_005177,ok,128,128,4452,7146,0.088,
tile_005178,ok,128,128,3589,5489,0.066,
tile_005179,ok,128,128,4834,6438,0.07,
tile_005180,ok,128,128,3769,4784,0.064,
tile_005181,ok,128,128,5208,7310,0.088,
tile_005182,ok,128,128,5610,7357,0.115,
tile_005183,ok,128,128,4430,6172,0.091,
tile_005184,ok,128,128,3792,4849,0.068,
tile_005185,ok,128,128,4264,5711,0.078,
tile_005186,ok,128,128,7516,9170,0.073,
tile_005187,ok,128,128,4328,5659,0.054,
tile_005188,ok,128,128,6107,7578,0.066,
tile_005189,ok,128,128,5027,6509,0.061,
tile_005190,ok,128,128,4063,5380,0.081,
tile_005191,ok,128,128,6001,7847,0.071,
